0	3.82
0.003125	3.852366025
0.00625	2.939881291
0.009375	1.515920708
0.0125	0.367695526
0.015625	-0.355735727
0.01875	-1.093847338
0.021875	-1.926552053
0.025	-2.3
0.028125	-1.88602027
0.03125	-1.180252067
0.034375	-0.841655862
0.0375	-0.791959595
0.040625	-0.484068746
0.04375	0.118155893
0.046875	0.431623273
0.05	0.18
0.053125	-0.156847895
0.05625	-0.111454166
0.059375	0.014813021
0.0625	-0.367695526
0.065625	-1.174998002
0.06875	-1.734579787
0.071875	-1.768966077
0.075	-1.7
0.078125	-1.80949786
0.08125	-1.648175058
0.084375	-0.689077867
0.0875	0.791959595
0.090625	2.014802476
0.09375	2.710271232
0.096875	3.263894857
0.1	3.82
0.103125	3.852366025
0.10625	2.939881291
0.109375	1.515920708
0.1125	0.367695526
0.115625	-0.355735727
0.11875	-1.093847338
0.121875	-1.926552053
0.125	-2.3
0.128125	-1.88602027
0.13125	-1.180252067
0.134375	-0.841655862
0.1375	-0.791959595
0.140625	-0.484068746
0.14375	0.118155893
0.146875	0.431623273
0.15	0.18
0.153125	-0.156847895
0.15625	-0.111454166
0.159375	0.014813021
0.1625	-0.367695526
0.165625	-1.174998002
0.16875	-1.734579787
0.171875	-1.768966077
0.175	-1.7
0.178125	-1.80949786
0.18125	-1.648175058
0.184375	-0.689077867
0.1875	0.791959595
0.190625	2.014802476
0.19375	2.710271232
0.196875	3.263894857
0.2	3.82
0.203125	3.852366025
0.20625	2.939881291
0.209375	1.515920708
0.2125	0.367695526
0.215625	-0.355735727
0.21875	-1.093847338
0.221875	-1.926552053
0.225	-2.3
0.228125	-1.88602027
0.23125	-1.180252067
0.234375	-0.841655862
0.2375	-0.791959595
0.240625	-0.484068746
0.24375	0.118155893
0.246875	0.431623273
0.25	0.18
0.253125	-0.156847895
0.25625	-0.111454166
0.259375	0.014813021
0.2625	-0.367695526
0.265625	-1.174998002
0.26875	-1.734579787
0.271875	-1.768966077
0.275	-1.7
0.278125	-1.80949786
0.28125	-1.648175058
0.284375	-0.689077867
0.2875	0.791959595
0.290625	2.014802476
0.29375	2.710271232
0.296875	3.263894857
0.3	3.82
0.303125	3.852366025
0.30625	2.939881291
0.309375	1.515920708
0.3125	0.367695526
0.315625	-0.355735727
0.31875	-1.093847338
0.321875	-1.926552053
0.325	-2.3
0.328125	-1.88602027
0.33125	-1.180252067
0.334375	-0.841655862
0.3375	-0.791959595
0.340625	-0.484068746
0.34375	0.118155893
0.346875	0.431623273
0.35	0.18
0.353125	-0.156847895
0.35625	-0.111454166
0.359375	0.014813021
0.3625	-0.367695526
0.365625	-1.174998002
0.36875	-1.734579787
0.371875	-1.768966077
0.375	-1.7
0.378125	-1.80949786
0.38125	-1.648175058
0.384375	-0.689077867
0.3875	0.791959595
0.390625	2.014802476
0.39375	2.710271232
0.396875	3.263894857
0.4	3.82
0.403125	3.852366025
0.40625	2.939881291
0.409375	1.515920708
0.4125	0.367695526
0.415625	-0.355735727
0.41875	-1.093847338
0.421875	-1.926552053
0.425	-2.3
0.428125	-1.88602027
0.43125	-1.180252067
0.434375	-0.841655862
0.4375	-0.791959595
0.440625	-0.484068746
0.44375	0.118155893
0.446875	0.431623273
0.45	0.18
0.453125	-0.156847895
0.45625	-0.111454166
0.459375	0.014813021
0.4625	-0.367695526
0.465625	-1.174998002
0.46875	-1.734579787
0.471875	-1.768966077
0.475	-1.7
0.478125	-1.80949786
0.48125	-1.648175058
0.484375	-0.689077867
0.4875	0.791959595
0.490625	2.014802476
0.49375	2.710271232
0.496875	3.263894857
0.5	3.82
0.503125	3.852366025
0.50625	2.939881291
0.509375	1.515920708
0.5125	0.367695526
0.515625	-0.355735727
0.51875	-1.093847338
0.521875	-1.926552053
0.525	-2.3
0.528125	-1.88602027
0.53125	-1.180252067
0.534375	-0.841655862
0.5375	-0.791959595
0.540625	-0.484068746
0.54375	0.118155893
0.546875	0.431623273
0.55	0.18
0.553125	-0.156847895
0.55625	-0.111454166
0.559375	0.014813021
0.5625	-0.367695526
0.565625	-1.174998002
0.56875	-1.734579787
0.571875	-1.768966077
0.575	-1.7
0.578125	-1.80949786
0.58125	-1.648175058
0.584375	-0.689077867
0.5875	0.791959595
0.590625	2.014802476
0.59375	2.710271232
0.596875	3.263894857
0.6	3.82
0.603125	3.852366025
0.60625	2.939881291
0.609375	1.515920708
0.6125	0.367695526
0.615625	-0.355735727
0.61875	-1.093847338
0.621875	-1.926552053
0.625	-2.3
0.628125	-1.88602027
0.63125	-1.180252067
0.634375	-0.841655862
0.6375	-0.791959595
0.640625	-0.484068746
0.64375	0.118155893
0.646875	0.431623273
0.65	0.18
0.653125	-0.156847895
0.65625	-0.111454166
0.659375	0.014813021
0.6625	-0.367695526
0.665625	-1.174998002
0.66875	-1.734579787
0.671875	-1.768966077
0.675	-1.7
0.678125	-1.80949786
0.68125	-1.648175058
0.684375	-0.689077867
0.6875	0.791959595
0.690625	2.014802476
0.69375	2.710271232
0.696875	3.263894857
0.7	3.82
0.703125	3.852366025
0.70625	2.939881291
0.709375	1.515920708
0.7125	0.367695526
0.715625	-0.355735727
0.71875	-1.093847338
0.721875	-1.926552053
0.725	-2.3
0.728125	-1.88602027
0.73125	-1.180252067
0.734375	-0.841655862
0.7375	-0.791959595
0.740625	-0.484068746
0.74375	0.118155893
0.746875	0.431623273
0.75	0.18
0.753125	-0.156847895
0.75625	-0.111454166
0.759375	0.014813021
0.7625	-0.367695526
0.765625	-1.174998002
0.76875	-1.734579787
0.771875	-1.768966077
0.775	-1.7
0.778125	-1.80949786
0.78125	-1.648175058
0.784375	-0.689077867
0.7875	0.791959595
0.790625	2.014802476
0.79375	2.710271232
0.796875	3.263894857
0.8	3.82
0.803125	3.852366025
0.80625	2.939881291
0.809375	1.515920708
0.8125	0.367695526
0.815625	-0.355735727
0.81875	-1.093847338
0.821875	-1.926552053
0.825	-2.3
0.828125	-1.88602027
0.83125	-1.180252067
0.834375	-0.841655862
0.8375	-0.791959595
0.840625	-0.484068746
0.84375	0.118155893
0.846875	0.431623273
0.85	0.18
0.853125	-0.156847895
0.85625	-0.111454166
0.859375	0.014813021
0.8625	-0.367695526
0.865625	-1.174998002
0.86875	-1.734579787
0.871875	-1.768966077
0.875	-1.7
0.878125	-1.80949786
0.88125	-1.648175058
0.884375	-0.689077867
0.8875	0.791959595
0.890625	2.014802476
0.89375	2.710271232
0.896875	3.263894857
0.9	3.82
0.903125	3.852366025
0.90625	2.939881291
0.909375	1.515920708
0.9125	0.367695526
0.915625	-0.355735727
0.91875	-1.093847338
0.921875	-1.926552053
0.925	-2.3
0.928125	-1.88602027
0.93125	-1.180252067
0.934375	-0.841655862
0.9375	-0.791959595
0.940625	-0.484068746
0.94375	0.118155893
0.946875	0.431623273
0.95	0.18
0.953125	-0.156847895
0.95625	-0.111454166
0.959375	0.014813021
0.9625	-0.367695526
0.965625	-1.174998002
0.96875	-1.734579787
0.971875	-1.768966077
0.975	-1.7
0.978125	-1.80949786
0.98125	-1.648175058
0.984375	-0.689077867
0.9875	0.791959595
0.990625	2.014802476
0.99375	2.710271232
0.996875	3.263894857
1	3.82
1.003125	3.852366025
1.00625	2.939881291
1.009375	1.515920708
1.0125	0.367695526
1.015625	-0.355735727
1.01875	-1.093847338
1.021875	-1.926552053
1.025	-2.3
1.028125	-1.88602027
1.03125	-1.180252067
1.034375	-0.841655862
1.0375	-0.791959595
1.040625	-0.484068746
1.04375	0.118155893
1.046875	0.431623273
1.05	0.18
1.053125	-0.156847895
1.05625	-0.111454166
1.059375	0.014813021
1.0625	-0.367695526
1.065625	-1.174998002
1.06875	-1.734579787
1.071875	-1.768966077
1.075	-1.7
1.078125	-1.80949786
1.08125	-1.648175058
1.084375	-0.689077867
1.0875	0.791959595
1.090625	2.014802476
1.09375	2.710271232
1.096875	3.263894857
1.1	3.82
1.103125	3.852366025
1.10625	2.939881291
1.109375	1.515920708
1.1125	0.367695526
1.115625	-0.355735727
1.11875	-1.093847338
1.121875	-1.926552053
1.125	-2.3
1.128125	-1.88602027
1.13125	-1.180252067
1.134375	-0.841655862
1.1375	-0.791959595
1.140625	-0.484068746
1.14375	0.118155893
1.146875	0.431623273
1.15	0.18
1.153125	-0.156847895
1.15625	-0.111454166
1.159375	0.014813021
1.1625	-0.367695526
1.165625	-1.174998002
1.16875	-1.734579787
1.171875	-1.768966077
1.175	-1.7
1.178125	-1.80949786
1.18125	-1.648175058
1.184375	-0.689077867
1.1875	0.791959595
1.190625	2.014802476
1.19375	2.710271232
1.196875	3.263894857
1.2	3.82
