0	3.82
0.002	3.942799944
0.004	3.690313622
0.006	3.042657964
0.008	2.149336302
0.01	1.246110969
0.012	0.515809255
0.014	-0.009116273
0.016	-0.434960433
0.018	-0.897702877
0.02	-1.438304478
0.022	-1.95473
0.024	-2.26648469
0.026	-2.244870347
0.028	-1.913589876
0.03	-1.445092348
0.032	-1.053177045
0.034	-0.85742847
0.036	-0.815608926
0.038	-0.771243932
0.04	-0.580676902
0.042	-0.226903853
0.044	0.16226875
0.046	0.404285449
0.048	0.393840646
0.05	0.18
0.052	-0.068467299
0.054	-0.185086902
0.056	-0.126783455
0.058	-0.006029122
0.06	-0.010042992
0.062	-0.264647177
0.064	-0.740408986
0.066	-1.268156734
0.068	-1.651993082
0.07	-1.7977635
0.072	-1.764375943
0.074	-1.701974115
0.076	-1.723588458
0.078	-1.805516068
0.08	-1.790975629
0.082	-1.496518914
0.084	-0.845688696
0.086	0.066083667
0.088	1.02240601
0.09	1.816744879
0.092	2.370211033
0.094	2.75360576
0.096	3.100941271
0.098	3.480491998
0.1	3.82
0.102	3.942799944
0.104	3.690313622
0.106	3.042657964
0.108	2.149336302
0.11	1.246110969
0.112	0.515809255
0.114	-0.009116273
0.116	-0.434960433
0.118	-0.897702877
0.12	-1.438304478
0.122	-1.95473
0.124	-2.26648469
0.126	-2.244870347
0.128	-1.913589876
0.13	-1.445092348
0.132	-1.053177045
0.134	-0.85742847
0.136	-0.815608926
0.138	-0.771243932
0.14	-0.580676902
0.142	-0.226903853
0.144	0.16226875
0.146	0.404285449
0.148	0.393840646
0.15	0.18
0.152	-0.068467299
0.154	-0.185086902
0.156	-0.126783455
0.158	-0.006029122
0.16	-0.010042992
0.162	-0.264647177
0.164	-0.740408986
0.166	-1.268156734
0.168	-1.651993082
0.17	-1.7977635
0.172	-1.764375943
0.174	-1.701974115
0.176	-1.723588458
0.178	-1.805516068
0.18	-1.790975629
0.182	-1.496518914
0.184	-0.845688696
0.186	0.066083667
0.188	1.02240601
0.19	1.816744879
0.192	2.370211033
0.194	2.75360576
0.196	3.100941271
0.198	3.480491998
0.2	3.82
0.202	3.942799944
0.204	3.690313622
0.206	3.042657964
0.208	2.149336302
0.21	1.246110969
0.212	0.515809255
0.214	-0.009116273
0.216	-0.434960433
0.218	-0.897702877
0.22	-1.438304478
0.222	-1.95473
0.224	-2.26648469
0.226	-2.244870347
0.228	-1.913589876
0.23	-1.445092348
0.232	-1.053177045
0.234	-0.85742847
0.236	-0.815608926
0.238	-0.771243932
0.24	-0.580676902
0.242	-0.226903853
0.244	0.16226875
0.246	0.404285449
0.248	0.393840646
0.25	0.18
0.252	-0.068467299
0.254	-0.185086902
0.256	-0.126783455
0.258	-0.006029122
0.26	-0.010042992
0.262	-0.264647177
0.264	-0.740408986
0.266	-1.268156734
0.268	-1.651993082
0.27	-1.7977635
0.272	-1.764375943
0.274	-1.701974115
0.276	-1.723588458
0.278	-1.805516068
0.28	-1.790975629
0.282	-1.496518914
0.284	-0.845688696
0.286	0.066083667
0.288	1.02240601
0.29	1.816744879
0.292	2.370211033
0.294	2.75360576
0.296	3.100941271
0.298	3.480491998
0.3	3.82
0.302	3.942799944
0.304	3.690313622
0.306	3.042657964
0.308	2.149336302
0.31	1.246110969
0.312	0.515809255
0.314	-0.009116273
0.316	-0.434960433
0.318	-0.897702877
0.32	-1.438304478
0.322	-1.95473
0.324	-2.26648469
0.326	-2.244870347
0.328	-1.913589876
0.33	-1.445092348
0.332	-1.053177045
0.334	-0.85742847
0.336	-0.815608926
0.338	-0.771243932
0.34	-0.580676902
0.342	-0.226903853
0.344	0.16226875
0.346	0.404285449
0.348	0.393840646
0.35	0.18
0.352	-0.068467299
0.354	-0.185086902
0.356	-0.126783455
0.358	-0.006029122
0.36	-0.010042992
0.362	-0.264647177
0.364	-0.740408986
0.366	-1.268156734
0.368	-1.651993082
0.37	-1.7977635
0.372	-1.764375943
0.374	-1.701974115
0.376	-1.723588458
0.378	-1.805516068
0.38	-1.790975629
0.382	-1.496518914
0.384	-0.845688696
0.386	0.066083667
0.388	1.02240601
0.39	1.816744879
0.392	2.370211033
0.394	2.75360576
0.396	3.100941271
0.398	3.480491998
0.4	3.82
0.402	3.942799944
0.404	3.690313622
0.406	3.042657964
0.408	2.149336302
0.41	1.246110969
0.412	0.515809255
0.414	-0.009116273
0.416	-0.434960433
0.418	-0.897702877
0.42	-1.438304478
0.422	-1.95473
0.424	-2.26648469
0.426	-2.244870347
0.428	-1.913589876
0.43	-1.445092348
0.432	-1.053177045
0.434	-0.85742847
0.436	-0.815608926
0.438	-0.771243932
0.44	-0.580676902
0.442	-0.226903853
0.444	0.16226875
0.446	0.404285449
0.448	0.393840646
0.45	0.18
0.452	-0.068467299
0.454	-0.185086902
0.456	-0.126783455
0.458	-0.006029122
0.46	-0.010042992
0.462	-0.264647177
0.464	-0.740408986
0.466	-1.268156734
0.468	-1.651993082
0.47	-1.7977635
0.472	-1.764375943
0.474	-1.701974115
0.476	-1.723588458
0.478	-1.805516068
0.48	-1.790975629
0.482	-1.496518914
0.484	-0.845688696
0.486	0.066083667
0.488	1.02240601
0.49	1.816744879
0.492	2.370211033
0.494	2.75360576
0.496	3.100941271
0.498	3.480491998
0.5	3.82
0.502	3.942799944
0.504	3.690313622
0.506	3.042657964
0.508	2.149336302
0.51	1.246110969
0.512	0.515809255
0.514	-0.009116273
0.516	-0.434960433
0.518	-0.897702877
0.52	-1.438304478
0.522	-1.95473
0.524	-2.26648469
0.526	-2.244870347
0.528	-1.913589876
0.53	-1.445092348
0.532	-1.053177045
0.534	-0.85742847
0.536	-0.815608926
0.538	-0.771243932
0.54	-0.580676902
0.542	-0.226903853
0.544	0.16226875
0.546	0.404285449
0.548	0.393840646
0.55	0.18
0.552	-0.068467299
